BookingID,Order ID,MenuID, Cost,Sales,Quantity
17922,Order_M46_BID_17922,M46,69.38,104.07,2
17923,Order_M46_BID_17923,M46,190,285,2
17924,Order_M46_BID_17924,M46,52.08,78.12,2
17925,Order_M46_BID_17925,M46,310,465,2
17926,Order_M46_BID_17926,M46,91.84,137.76,2
17927,Order_M46_BID_17927,M46,320,480,2
17928,Order_M46_BID_17928,M46,93.13,139.7,2
17929,Order_M46_BID_17929,M46,75,112.5,2
17930,Order_M46_BID_17930,M46,144.09,216.14,2
17931,Order_M46_BID_17931,M46,125,187.5,2
17932,Order_M46_BID_17932,M46,168.27,252.41,2
17933,Order_M46_BID_17933,M46,69.38,104.07,2
17934,Order_M46_BID_17934,M46,190,285,2
17935,Order_M49_BID_17935,M49,83.99,125.99,1
17936,Order_M49_BID_17936,M49,225,337.5,1
17937,Order_M49_BID_17937,M49,133.17,199.76,1
17938,Order_M49_BID_17938,M49,210,315,1
17939,Order_M49_BID_17939,M49,44.57,66.86,1
17940,Order_M49_BID_17940,M49,220,330,1
17941,Order_M49_BID_17941,M49,101.6,152.4,1
17942,Order_M49_BID_17942,M49,235,352.5,1
17943,Order_M49_BID_17943,M49,124.62,186.93,1
17944,Order_M49_BID_17944,M49,119.8,179.7,1
17945,Order_M49_BID_17945,M49,98,147,1
17946,Order_M49_BID_17946,M49,83.99,125.99,1
17947,Order_M49_BID_17947,M49,225,337.5,1
17948,Order_M49_BID_17948,M49,133.17,199.76,1
17949,Order_M49_BID_17949,M49,210,315,1
17950,Order_M49_BID_17950,M49,44.57,66.86,1
17951,Order_M49_BID_17951,M49,220,330,1
17952,Order_M49_BID_17952,M49,101.6,152.4,1
17953,Order_M49_BID_17953,M49,235,352.5,1
17954,Order_M49_BID_17954,M49,124.62,186.93,1
17955,Order_M49_BID_17955,M49,119.8,179.7,1
17956,Order_M15_BID_17956,M15,310,465,2
17957,Order_M15_BID_17957,M15,91.84,137.76,2
17958,Order_M15_BID_17958,M15,320,480,2
17959,Order_M15_BID_17959,M15,93.13,139.7,2
17960,Order_M15_BID_17960,M15,75,112.5,2
17961,Order_M15_BID_17961,M15,144.09,216.14,2
17962,Order_M15_BID_17962,M15,125,187.5,2
17963,Order_M15_BID_17963,M15,168.27,252.41,2
17964,Order_M15_BID_17964,M15,69.38,104.07,2
17965,Order_M15_BID_17965,M15,190,285,2
17966,Order_M15_BID_17966,M15,52.08,78.12,2
17967,Order_M15_BID_17967,M15,310,465,2
17968,Order_M15_BID_17968,M15,91.84,137.76,2
17969,Order_M15_BID_17969,M15,320,480,2
17970,Order_M15_BID_17970,M15,93.13,139.7,2
17971,Order_M15_BID_17971,M15,75,112.5,2
17972,Order_M15_BID_17972,M15,144.09,216.14,2
17973,Order_M15_BID_17973,M15,125,187.5,2
17974,Order_M15_BID_17974,M15,168.27,252.41,2
17975,Order_M15_BID_17975,M15,69.38,104.07,2
17976,Order_M15_BID_17976,M15,190,285,2
17977,Order_M63_BID_17977,M63,101.6,152.4,3
17978,Order_M65_BID_17978,M65,83.99,125.99,3
17979,Order_M63_BID_17979,M63,235,352.5,3
17980,Order_M65_BID_17980,M65,225,337.5,3
17981,Order_M63_BID_17981,M63,124.62,186.93,3
17982,Order_M65_BID_17982,M65,133.17,199.76,3
17983,Order_M63_BID_17983,M63,119.8,179.7,3
17984,Order_M65_BID_17984,M65,210,315,3
17985,Order_M63_BID_17985,M63,98,147,3
17986,Order_M65_BID_17986,M65,44.57,66.86,3
17987,Order_M63_BID_17987,M63,83.99,125.99,3
17988,Order_M65_BID_17988,M65,220,330,3
17989,Order_M63_BID_17989,M63,225,337.5,3
17990,Order_M65_BID_17990,M65,101.6,152.4,3
17991,Order_M63_BID_17991,M63,133.17,199.76,3
17992,Order_M65_BID_17992,M65,235,352.5,3
17993,Order_M63_BID_17993,M63,210,315,3
17994,Order_M65_BID_17994,M65,124.62,186.93,3
17995,Order_M63_BID_17995,M63,44.57,66.86,3
17996,Order_M65_BID_17996,M65,119.8,179.7,3
17997,Order_M63_BID_17997,M63,220,330,3
17998,Order_M65_BID_17998,M65,98,147,3
17999,Order_M63_BID_17999,M63,101.6,152.4,3
18000,Order_M65_BID_18000,M65,83.99,125.99,3
18001,Order_M63_BID_18001,M63,235,352.5,3
18002,Order_M65_BID_18002,M65,225,337.5,3
18003,Order_M63_BID_18003,M63,124.62,186.93,3
18004,Order_M65_BID_18004,M65,133.17,199.76,3
18005,Order_M63_BID_18005,M63,119.8,179.7,3
18006,Order_M65_BID_18006,M65,210,315,3
18007,Order_M63_BID_18007,M63,98,147,3
18008,Order_M65_BID_18008,M65,44.57,66.86,3
18009,Order_M63_BID_18009,M63,83.99,125.99,3
18010,Order_M65_BID_18010,M65,220,330,3
18011,Order_M63_BID_18011,M63,225,337.5,3
18012,Order_M65_BID_18012,M65,101.6,152.4,3
18013,Order_M63_BID_18013,M63,133.17,199.76,3
18014,Order_M65_BID_18014,M65,235,352.5,3
18015,Order_M63_BID_18015,M63,210,315,3
18016,Order_M65_BID_18016,M65,124.62,186.93,3
18017,Order_M63_BID_18017,M63,44.57,66.86,3
18018,Order_M65_BID_18018,M65,119.8,179.7,3
18019,Order_M38_BID_18019,M38,320,480,2
18020,Order_M38_BID_18020,M38,93.13,139.7,2
18021,Order_M38_BID_18021,M38,75,112.5,2
18022,Order_M38_BID_18022,M38,144.09,216.14,2
18023,Order_M38_BID_18023,M38,125,187.5,2
18024,Order_M38_BID_18024,M38,168.27,252.41,2
18025,Order_M38_BID_18025,M38,69.38,104.07,2
18026,Order_M38_BID_18026,M38,190,285,2
18027,Order_M38_BID_18027,M38,52.08,78.12,2
18028,Order_M38_BID_18028,M38,310,465,2
18029,Order_M38_BID_18029,M38,91.84,137.76,2
18030,Order_M38_BID_18030,M38,320,480,2
18031,Order_M38_BID_18031,M38,93.13,139.7,2
18032,Order_M38_BID_18032,M38,75,112.5,2
18033,Order_M38_BID_18033,M38,144.09,216.14,2
18034,Order_M38_BID_18034,M38,125,187.5,2
18035,Order_M38_BID_18035,M38,168.27,252.41,2
18036,Order_M38_BID_18036,M38,69.38,104.07,2
18037,Order_M38_BID_18037,M38,190,285,2
18038,Order_M38_BID_18038,M38,52.08,78.12,2
18039,Order_M38_BID_18039,M38,310,465,2
18040,Order_M11_BID_18040,M11,144.09,216.14,2
18041,Order_M35_BID_18041,M35,91.84,137.76,2
18042,Order_M11_BID_18042,M11,125,187.5,2
18043,Order_M35_BID_18043,M35,320,480,2
18044,Order_M11_BID_18044,M11,168.27,252.41,2
18045,Order_M35_BID_18045,M35,93.13,139.7,2
18046,Order_M11_BID_18046,M11,69.38,104.07,2
18047,Order_M35_BID_18047,M35,75,112.5,2
18048,Order_M11_BID_18048,M11,190,285,2
18049,Order_M35_BID_18049,M35,144.09,216.14,2
18050,Order_M11_BID_18050,M11,52.08,78.12,2
18051,Order_M35_BID_18051,M35,125,187.5,2
18052,Order_M11_BID_18052,M11,310,465,2
18053,Order_M35_BID_18053,M35,168.27,252.41,2
18054,Order_M11_BID_18054,M11,91.84,137.76,2
18055,Order_M35_BID_18055,M35,69.38,104.07,2
18056,Order_M11_BID_18056,M11,320,480,2
18057,Order_M35_BID_18057,M35,190,285,2
18058,Order_M11_BID_18058,M11,93.13,139.7,2
18059,Order_M35_BID_18059,M35,52.08,78.12,2
18060,Order_M11_BID_18060,M11,75,112.5,2
18061,Order_M35_BID_18061,M35,310,465,2
18062,Order_M11_BID_18062,M11,144.09,216.14,2
18063,Order_M35_BID_18063,M35,91.84,137.76,2
18064,Order_M11_BID_18064,M11,125,187.5,2
18065,Order_M35_BID_18065,M35,320,480,2
18066,Order_M11_BID_18066,M11,168.27,252.41,2
18067,Order_M35_BID_18067,M35,93.13,139.7,2
18068,Order_M11_BID_18068,M11,69.38,104.07,2
18069,Order_M35_BID_18069,M35,75,112.5,2
18070,Order_M11_BID_18070,M11,190,285,2
18071,Order_M35_BID_18071,M35,144.09,216.14,2
18072,Order_M11_BID_18072,M11,52.08,78.12,2
18073,Order_M35_BID_18073,M35,125,187.5,2
18074,Order_M11_BID_18074,M11,310,465,2
18075,Order_M35_BID_18075,M35,168.27,252.41,2
18076,Order_M11_BID_18076,M11,91.84,137.76,2
18077,Order_M35_BID_18077,M35,69.38,104.07,2
18078,Order_M11_BID_18078,M11,320,480,2
18079,Order_M35_BID_18079,M35,190,285,2
18080,Order_M11_BID_18080,M11,93.13,139.7,2
18081,Order_M35_BID_18081,M35,52.08,78.12,2
18082,Order_M69_BID_18082,M69,101.6,152.4,3
18083,Order_M69_BID_18083,M69,220,330,3
18084,Order_M69_BID_18084,M69,101.6,152.4,3
18085,Order_M69_BID_18085,M69,235,352.5,3
18086,Order_M69_BID_18086,M69,124.62,186.93,3
18087,Order_M69_BID_18087,M69,119.8,179.7,3
18088,Order_M69_BID_18088,M69,98,147,3
18089,Order_M69_BID_18089,M69,83.99,125.99,3
18090,Order_M69_BID_18090,M69,225,337.5,3
18091,Order_M69_BID_18091,M69,133.17,199.76,3
18092,Order_M69_BID_18092,M69,210,315,3
18093,Order_M69_BID_18093,M69,44.57,66.86,3
18094,Order_M69_BID_18094,M69,220,330,3
18095,Order_M69_BID_18095,M69,101.6,152.4,3
18096,Order_M69_BID_18096,M69,235,352.5,3
18097,Order_M69_BID_18097,M69,124.62,186.93,3
18098,Order_M69_BID_18098,M69,119.8,179.7,3
18099,Order_M69_BID_18099,M69,98,147,3
18100,Order_M69_BID_18100,M69,83.99,125.99,3
18101,Order_M69_BID_18101,M69,225,337.5,3
18102,Order_M69_BID_18102,M69,133.17,199.76,3
18103,Order_M61_BID_18103,M61,119.8,179.7,3
18104,Order_M61_BID_18104,M61,98,147,3
18105,Order_M61_BID_18105,M61,83.99,125.99,3
18106,Order_M61_BID_18106,M61,225,337.5,3
18107,Order_M61_BID_18107,M61,133.17,199.76,3
18108,Order_M61_BID_18108,M61,210,315,3
18109,Order_M61_BID_18109,M61,44.57,66.86,3
18110,Order_M61_BID_18110,M61,220,330,3
18111,Order_M61_BID_18111,M61,101.6,152.4,3
18112,Order_M61_BID_18112,M61,235,352.5,3
18113,Order_M61_BID_18113,M61,124.62,186.93,3
18114,Order_M61_BID_18114,M61,119.8,179.7,3
18115,Order_M61_BID_18115,M61,98,147,3
18116,Order_M61_BID_18116,M61,83.99,125.99,3
18117,Order_M61_BID_18117,M61,225,337.5,3
18118,Order_M61_BID_18118,M61,133.17,199.76,3
18119,Order_M61_BID_18119,M61,210,315,3
18120,Order_M61_BID_18120,M61,44.57,66.86,3
18121,Order_M61_BID_18121,M61,220,330,3
18122,Order_M61_BID_18122,M61,101.6,152.4,3
18123,Order_M61_BID_18123,M61,235,352.5,3
18124,Order_M33_BID_18124,M33,69.38,104.07,3
18125,Order_M47_BID_18125,M47,125,187.5,2
18126,Order_M33_BID_18126,M33,190,285,3
18127,Order_M47_BID_18127,M47,168.27,252.41,2
18128,Order_M33_BID_18128,M33,52.08,78.12,3
18129,Order_M47_BID_18129,M47,69.38,104.07,2
18130,Order_M33_BID_18130,M33,310,465,3
18131,Order_M47_BID_18131,M47,190,285,2
18132,Order_M33_BID_18132,M33,91.84,137.76,3
18133,Order_M47_BID_18133,M47,52.08,78.12,2
18134,Order_M33_BID_18134,M33,320,480,3
18135,Order_M47_BID_18135,M47,310,465,2
18136,Order_M33_BID_18136,M33,93.13,139.7,3
18137,Order_M47_BID_18137,M47,91.84,137.76,2
18138,Order_M33_BID_18138,M33,75,112.5,3
18139,Order_M47_BID_18139,M47,320,480,2
18140,Order_M33_BID_18140,M33,144.09,216.14,3
18141,Order_M47_BID_18141,M47,93.13,139.7,2
18142,Order_M33_BID_18142,M33,125,187.5,3
18143,Order_M47_BID_18143,M47,75,112.5,2
18144,Order_M33_BID_18144,M33,168.27,252.41,3
18145,Order_M47_BID_18145,M47,144.09,216.14,2
18146,Order_M33_BID_18146,M33,69.38,104.07,3
18147,Order_M47_BID_18147,M47,125,187.5,2
18148,Order_M33_BID_18148,M33,190,285,3
18149,Order_M47_BID_18149,M47,168.27,252.41,2
18150,Order_M33_BID_18150,M33,52.08,78.12,3
18151,Order_M47_BID_18151,M47,69.38,104.07,2
18152,Order_M33_BID_18152,M33,310,465,3
18153,Order_M47_BID_18153,M47,190,285,2
18154,Order_M33_BID_18154,M33,91.84,137.76,3
18155,Order_M47_BID_18155,M47,52.08,78.12,2
18156,Order_M33_BID_18156,M33,320,480,3
18157,Order_M47_BID_18157,M47,310,465,2
18158,Order_M33_BID_18158,M33,93.13,139.7,3
18159,Order_M47_BID_18159,M47,91.84,137.76,2
18160,Order_M33_BID_18160,M33,75,112.5,3
18161,Order_M47_BID_18161,M47,320,480,2
18162,Order_M33_BID_18162,M33,144.09,216.14,3
18163,Order_M47_BID_18163,M47,93.13,139.7,2
18164,Order_M33_BID_18164,M33,125,187.5,3
18165,Order_M47_BID_18165,M47,75,112.5,2
18166,Order_M24_BID_18166,M24,124.62,186.93,1
18167,Order_M24_BID_18167,M24,119.8,179.7,1
18168,Order_M24_BID_18168,M24,98,147,1
18169,Order_M24_BID_18169,M24,83.99,125.99,1
18170,Order_M24_BID_18170,M24,225,337.5,1
18171,Order_M24_BID_18171,M24,133.17,199.76,1
18172,Order_M24_BID_18172,M24,210,315,1
18173,Order_M24_BID_18173,M24,44.57,66.86,1
18174,Order_M24_BID_18174,M24,220,330,1
18175,Order_M24_BID_18175,M24,101.6,152.4,1
18176,Order_M24_BID_18176,M24,235,352.5,1
18177,Order_M24_BID_18177,M24,124.62,186.93,1
18178,Order_M24_BID_18178,M24,119.8,179.7,1
18179,Order_M24_BID_18179,M24,98,147,1
18180,Order_M24_BID_18180,M24,83.99,125.99,1
18181,Order_M24_BID_18181,M24,225,337.5,1
18182,Order_M24_BID_18182,M24,133.17,199.76,1
18183,Order_M24_BID_18183,M24,210,315,1
18184,Order_M24_BID_18184,M24,44.57,66.86,1
18185,Order_M24_BID_18185,M24,220,330,1
18186,Order_M24_BID_18186,M24,101.6,152.4,1
18187,Order_M15_BID_18187,M15,144.09,216.14,2
18188,Order_M11_BID_18188,M11,69.38,104.07,2
18189,Order_M15_BID_18189,M15,125,187.5,2
18190,Order_M11_BID_18190,M11,190,285,2
18191,Order_M15_BID_18191,M15,168.27,252.41,2
18192,Order_M11_BID_18192,M11,52.08,78.12,2
18193,Order_M15_BID_18193,M15,69.38,104.07,2
18194,Order_M11_BID_18194,M11,310,465,2
18195,Order_M15_BID_18195,M15,190,285,2
18196,Order_M11_BID_18196,M11,91.84,137.76,2
18197,Order_M15_BID_18197,M15,52.08,78.12,2
18198,Order_M11_BID_18198,M11,320,480,2
18199,Order_M15_BID_18199,M15,310,465,2
18200,Order_M11_BID_18200,M11,93.13,139.7,2
18201,Order_M15_BID_18201,M15,91.84,137.76,2
18202,Order_M11_BID_18202,M11,75,112.5,2
18203,Order_M15_BID_18203,M15,320,480,2
18204,Order_M11_BID_18204,M11,144.09,216.14,2
18205,Order_M15_BID_18205,M15,93.13,139.7,2
18206,Order_M11_BID_18206,M11,125,187.5,2
18207,Order_M15_BID_18207,M15,75,112.5,2
18208,Order_M11_BID_18208,M11,168.27,252.41,2
18209,Order_M15_BID_18209,M15,144.09,216.14,2
18210,Order_M11_BID_18210,M11,69.38,104.07,2
18211,Order_M15_BID_18211,M15,125,187.5,2
18212,Order_M11_BID_18212,M11,190,285,2
18213,Order_M15_BID_18213,M15,168.27,252.41,2
18214,Order_M11_BID_18214,M11,52.08,78.12,2
18215,Order_M15_BID_18215,M15,69.38,104.07,2
18216,Order_M11_BID_18216,M11,310,465,2
18217,Order_M15_BID_18217,M15,190,285,2
18218,Order_M11_BID_18218,M11,91.84,137.76,2
18219,Order_M15_BID_18219,M15,52.08,78.12,2
18220,Order_M11_BID_18220,M11,320,480,2
18221,Order_M15_BID_18221,M15,310,465,2
18222,Order_M11_BID_18222,M11,93.13,139.7,2
18223,Order_M15_BID_18223,M15,91.84,137.76,2
18224,Order_M11_BID_18224,M11,75,112.5,2
18225,Order_M15_BID_18225,M15,320,480,2
18226,Order_M11_BID_18226,M11,144.09,216.14,2
18227,Order_M15_BID_18227,M15,93.13,139.7,2
18228,Order_M11_BID_18228,M11,125,187.5,2
18229,Order_M30_BID_18229,M30,220,330,1
18230,Order_M30_BID_18230,M30,101.6,152.4,1
18231,Order_M30_BID_18231,M30,235,352.5,1
18232,Order_M30_BID_18232,M30,124.62,186.93,1
18233,Order_M30_BID_18233,M30,119.8,179.7,1
18234,Order_M30_BID_18234,M30,98,147,1
18235,Order_M30_BID_18235,M30,83.99,125.99,1
18236,Order_M30_BID_18236,M30,225,337.5,1
18237,Order_M30_BID_18237,M30,133.17,199.76,1
18238,Order_M30_BID_18238,M30,210,315,1
18239,Order_M30_BID_18239,M30,44.57,66.86,1
18240,Order_M30_BID_18240,M30,220,330,1
18241,Order_M30_BID_18241,M30,101.6,152.4,1
18242,Order_M30_BID_18242,M30,235,352.5,1
18243,Order_M30_BID_18243,M30,124.62,186.93,1
18244,Order_M30_BID_18244,M30,119.8,179.7,1
18245,Order_M30_BID_18245,M30,98,147,1
18246,Order_M30_BID_18246,M30,83.99,125.99,1
18247,Order_M30_BID_18247,M30,225,337.5,1
18248,Order_M30_BID_18248,M30,133.17,199.76,1
18249,Order_M30_BID_18249,M30,210,315,1
18250,Order_M8_BID_18250,M8,69.38,104.07,2
18251,Order_M8_BID_18251,M8,190,285,2
18252,Order_M8_BID_18252,M8,52.08,78.12,2
18253,Order_M8_BID_18253,M8,310,465,2
18254,Order_M8_BID_18254,M8,91.84,137.76,2
18255,Order_M8_BID_18255,M8,320,480,2
18256,Order_M8_BID_18256,M8,93.13,139.7,2
18257,Order_M8_BID_18257,M8,75,112.5,2
18258,Order_M8_BID_18258,M8,144.09,216.14,2
18259,Order_M8_BID_18259,M8,125,187.5,2
18260,Order_M8_BID_18260,M8,168.27,252.41,2
18261,Order_M8_BID_18261,M8,69.38,104.07,2
18262,Order_M8_BID_18262,M8,190,285,2
18263,Order_M8_BID_18263,M8,52.08,78.12,2
18264,Order_M8_BID_18264,M8,310,465,2
18265,Order_M8_BID_18265,M8,91.84,137.76,2
18266,Order_M8_BID_18266,M8,320,480,2
18267,Order_M8_BID_18267,M8,93.13,139.7,2
18268,Order_M8_BID_18268,M8,75,112.5,2
18269,Order_M8_BID_18269,M8,144.09,216.14,2
18270,Order_M8_BID_18270,M8,125,187.5,2
18271,Order_M41_BID_18271,M41,69.38,104.07,3
18272,Order_M48_BID_18272,M48,69.38,104.07,2
18273,Order_M41_BID_18273,M41,190,285,3
18274,Order_M48_BID_18274,M48,190,285,2
18275,Order_M41_BID_18275,M41,52.08,78.12,3
18276,Order_M48_BID_18276,M48,52.08,78.12,2
18277,Order_M41_BID_18277,M41,310,465,3
18278,Order_M48_BID_18278,M48,310,465,2
18279,Order_M41_BID_18279,M41,91.84,137.76,3
18280,Order_M48_BID_18280,M48,91.84,137.76,2
18281,Order_M41_BID_18281,M41,320,480,3
18282,Order_M48_BID_18282,M48,320,480,2
18283,Order_M41_BID_18283,M41,93.13,139.7,3
18284,Order_M48_BID_18284,M48,93.13,139.7,2
18285,Order_M41_BID_18285,M41,75,112.5,3
18286,Order_M48_BID_18286,M48,75,112.5,2
18287,Order_M41_BID_18287,M41,144.09,216.14,3
18288,Order_M48_BID_18288,M48,144.09,216.14,2
18289,Order_M41_BID_18289,M41,125,187.5,3
18290,Order_M48_BID_18290,M48,125,187.5,2
18291,Order_M41_BID_18291,M41,168.27,252.41,3
18292,Order_M48_BID_18292,M48,168.27,252.41,2
18293,Order_M41_BID_18293,M41,69.38,104.07,3
18294,Order_M48_BID_18294,M48,69.38,104.07,2
18295,Order_M41_BID_18295,M41,190,285,3
18296,Order_M48_BID_18296,M48,190,285,2
18297,Order_M41_BID_18297,M41,52.08,78.12,3
18298,Order_M48_BID_18298,M48,52.08,78.12,2
18299,Order_M41_BID_18299,M41,310,465,3
18300,Order_M48_BID_18300,M48,310,465,2
18301,Order_M41_BID_18301,M41,91.84,137.76,3
18302,Order_M48_BID_18302,M48,91.84,137.76,2
18303,Order_M41_BID_18303,M41,320,480,3
18304,Order_M48_BID_18304,M48,320,480,2
18305,Order_M41_BID_18305,M41,93.13,139.7,3
18306,Order_M48_BID_18306,M48,93.13,139.7,2
18307,Order_M41_BID_18307,M41,75,112.5,3
18308,Order_M48_BID_18308,M48,75,112.5,2
18309,Order_M41_BID_18309,M41,144.09,216.14,3
18310,Order_M48_BID_18310,M48,144.09,216.14,2
18311,Order_M41_BID_18311,M41,125,187.5,3
18312,Order_M48_BID_18312,M48,125,187.5,2
18313,Order_M66_BID_18313,M66,44.57,66.86,3
18314,Order_M64_BID_18314,M64,101.6,152.4,3
18315,Order_M66_BID_18315,M66,220,330,3
18316,Order_M64_BID_18316,M64,235,352.5,3
18317,Order_M66_BID_18317,M66,101.6,152.4,3
18318,Order_M64_BID_18318,M64,124.62,186.93,3
18319,Order_M66_BID_18319,M66,235,352.5,3
18320,Order_M64_BID_18320,M64,119.8,179.7,3
18321,Order_M66_BID_18321,M66,124.62,186.93,3
18322,Order_M64_BID_18322,M64,98,147,3
18323,Order_M66_BID_18323,M66,119.8,179.7,3
18324,Order_M64_BID_18324,M64,83.99,125.99,3
18325,Order_M66_BID_18325,M66,98,147,3
18326,Order_M64_BID_18326,M64,225,337.5,3
18327,Order_M66_BID_18327,M66,83.99,125.99,3
18328,Order_M64_BID_18328,M64,133.17,199.76,3
18329,Order_M66_BID_18329,M66,225,337.5,3
18330,Order_M64_BID_18330,M64,210,315,3
18331,Order_M66_BID_18331,M66,133.17,199.76,3
18332,Order_M64_BID_18332,M64,44.57,66.86,3
18333,Order_M66_BID_18333,M66,210,315,3
18334,Order_M64_BID_18334,M64,220,330,3
18335,Order_M66_BID_18335,M66,44.57,66.86,3
18336,Order_M64_BID_18336,M64,101.6,152.4,3
18337,Order_M66_BID_18337,M66,220,330,3
18338,Order_M64_BID_18338,M64,235,352.5,3
18339,Order_M66_BID_18339,M66,101.6,152.4,3
18340,Order_M64_BID_18340,M64,124.62,186.93,3
18341,Order_M66_BID_18341,M66,235,352.5,3
18342,Order_M64_BID_18342,M64,119.8,179.7,3
18343,Order_M66_BID_18343,M66,124.62,186.93,3
18344,Order_M64_BID_18344,M64,98,147,3
18345,Order_M66_BID_18345,M66,119.8,179.7,3
18346,Order_M64_BID_18346,M64,83.99,125.99,3
18347,Order_M66_BID_18347,M66,98,147,3
18348,Order_M64_BID_18348,M64,225,337.5,3
18349,Order_M66_BID_18349,M66,83.99,125.99,3
18350,Order_M64_BID_18350,M64,133.17,199.76,3
18351,Order_M66_BID_18351,M66,225,337.5,3
18352,Order_M64_BID_18352,M64,210,315,3
18353,Order_M66_BID_18353,M66,133.17,199.76,3
18354,Order_M64_BID_18354,M64,44.57,66.86,3
18355,Order_M45_BID_18355,M45,52.08,78.12,3
18356,Order_M45_BID_18356,M45,310,465,3
18357,Order_M45_BID_18357,M45,91.84,137.76,3
18358,Order_M45_BID_18358,M45,320,480,3
18359,Order_M45_BID_18359,M45,93.13,139.7,3
18360,Order_M45_BID_18360,M45,75,112.5,3
18361,Order_M45_BID_18361,M45,144.09,216.14,3
18362,Order_M45_BID_18362,M45,125,187.5,3
18363,Order_M45_BID_18363,M45,168.27,252.41,3
18364,Order_M45_BID_18364,M45,69.38,104.07,3
18365,Order_M45_BID_18365,M45,190,285,3
18366,Order_M45_BID_18366,M45,52.08,78.12,3
18367,Order_M45_BID_18367,M45,310,465,3
18368,Order_M45_BID_18368,M45,91.84,137.76,3
18369,Order_M45_BID_18369,M45,320,480,3
18370,Order_M45_BID_18370,M45,93.13,139.7,3
18371,Order_M45_BID_18371,M45,75,112.5,3
18372,Order_M45_BID_18372,M45,144.09,216.14,3
18373,Order_M45_BID_18373,M45,125,187.5,3
18374,Order_M45_BID_18374,M45,168.27,252.41,3
18375,Order_M45_BID_18375,M45,69.38,104.07,3
18376,Order_M59_BID_18376,M59,124.62,186.93,3
18377,Order_M59_BID_18377,M59,119.8,179.7,3
18378,Order_M59_BID_18378,M59,98,147,3
18379,Order_M59_BID_18379,M59,83.99,125.99,3
18380,Order_M59_BID_18380,M59,225,337.5,3
18381,Order_M59_BID_18381,M59,133.17,199.76,3
18382,Order_M59_BID_18382,M59,210,315,3
18383,Order_M59_BID_18383,M59,44.57,66.86,3
18384,Order_M59_BID_18384,M59,220,330,3
18385,Order_M59_BID_18385,M59,101.6,152.4,3
18386,Order_M59_BID_18386,M59,235,352.5,3
18387,Order_M59_BID_18387,M59,124.62,186.93,3
18388,Order_M59_BID_18388,M59,119.8,179.7,3
18389,Order_M59_BID_18389,M59,98,147,3
18390,Order_M59_BID_18390,M59,83.99,125.99,3
18391,Order_M59_BID_18391,M59,225,337.5,3
18392,Order_M59_BID_18392,M59,133.17,199.76,3
18393,Order_M59_BID_18393,M59,210,315,3
18394,Order_M59_BID_18394,M59,44.57,66.86,3
18395,Order_M59_BID_18395,M59,220,330,3
18396,Order_M59_BID_18396,M59,101.6,152.4,3
18397,Order_M38_BID_18397,M38,310,465,3
18398,Order_M38_BID_18398,M38,91.84,137.76,3
18399,Order_M38_BID_18399,M38,320,480,3
18400,Order_M38_BID_18400,M38,93.13,139.7,3
18401,Order_M38_BID_18401,M38,75,112.5,3
18402,Order_M38_BID_18402,M38,144.09,216.14,3
18403,Order_M38_BID_18403,M38,125,187.5,3
18404,Order_M38_BID_18404,M38,168.27,252.41,3
18405,Order_M38_BID_18405,M38,69.38,104.07,3
18406,Order_M38_BID_18406,M38,190,285,3
18407,Order_M38_BID_18407,M38,52.08,78.12,3
18408,Order_M38_BID_18408,M38,310,465,3
18409,Order_M38_BID_18409,M38,91.84,137.76,3
18410,Order_M38_BID_18410,M38,320,480,3
18411,Order_M38_BID_18411,M38,93.13,139.7,3
18412,Order_M38_BID_18412,M38,75,112.5,3
18413,Order_M38_BID_18413,M38,144.09,216.14,3
18414,Order_M38_BID_18414,M38,125,187.5,3
18415,Order_M38_BID_18415,M38,168.27,252.41,3
18416,Order_M38_BID_18416,M38,69.38,104.07,3
18417,Order_M38_BID_18417,M38,190,285,3
18418,Order_M9_BID_18418,M9,168.27,252.41,2
18419,Order_M9_BID_18419,M9,69.38,104.07,2
18420,Order_M9_BID_18420,M9,190,285,2
18421,Order_M9_BID_18421,M9,52.08,78.12,2
18422,Order_M9_BID_18422,M9,310,465,2
18423,Order_M9_BID_18423,M9,91.84,137.76,2
18424,Order_M9_BID_18424,M9,320,480,2
18425,Order_M9_BID_18425,M9,93.13,139.7,2
18426,Order_M9_BID_18426,M9,75,112.5,2
18427,Order_M9_BID_18427,M9,144.09,216.14,2
18428,Order_M9_BID_18428,M9,125,187.5,2
18429,Order_M9_BID_18429,M9,168.27,252.41,2
18430,Order_M9_BID_18430,M9,69.38,104.07,2
18431,Order_M9_BID_18431,M9,190,285,2
18432,Order_M9_BID_18432,M9,52.08,78.12,2
18433,Order_M9_BID_18433,M9,310,465,2
18434,Order_M9_BID_18434,M9,91.84,137.76,2
18435,Order_M9_BID_18435,M9,320,480,2
18436,Order_M9_BID_18436,M9,93.13,139.7,2
18437,Order_M9_BID_18437,M9,75,112.5,2
18438,Order_M9_BID_18438,M9,144.09,216.14,2
18439,Order_M56_BID_18439,M56,98,147,3
18440,Order_M56_BID_18440,M56,83.99,125.99,3
18441,Order_M56_BID_18441,M56,225,337.5,3
18442,Order_M56_BID_18442,M56,133.17,199.76,3
18443,Order_M56_BID_18443,M56,210,315,3
18444,Order_M56_BID_18444,M56,44.57,66.86,3
18445,Order_M56_BID_18445,M56,220,330,3
18446,Order_M56_BID_18446,M56,101.6,152.4,3
18447,Order_M56_BID_18447,M56,235,352.5,3
